"person_id","education_years","simulated_latent_ability","simulated_service_preference","simulated_principal_stratum","simulated_treatment_effect","simulated_earnings_without_service","simulated_earnings_with_service","scenario","simulated_lottery_order","draft_eligible","served_military","annual_earnings_thousands"
1154,13,-1.03287654634244,1.36175889545332,"Always-taker",-2,50.1982202817316,48.1982202817316,"Failure: non-random eligibility",1437,1,1,48.1982202817316
1155,15,1.23023045025152,-1.15900377580267,"Never-taker",-3.5,57.3593412809746,53.8593412809746,"Failure: non-random eligibility",4578,0,0,57.3593412809746
1156,12,0.944331571987329,0.707405238228431,"Complier",-5,47.6380618636906,42.6380618636906,"Failure: non-random eligibility",419,1,1,42.6380618636906
1157,12,0.107941422780253,-0.585553181225143,"Never-taker",-3.5,46.1838951045426,42.6838951045426,"Failure: non-random eligibility",1775,1,0,46.1838951045426
1158,12,0.222653142970297,0.347848507113123,"Complier",-5,43.5742773192183,38.5742773192183,"Failure: non-random eligibility",1734,1,1,38.5742773192183
1159,12,-0.524890300162222,1.46843563178294,"Always-taker",-2,47.5069144649175,45.5069144649175,"Failure: non-random eligibility",2113,1,1,45.5069144649175
1160,14,-0.0375012027204533,0.244516448065583,"Complier",-5,48.9005748719638,43.9005748719638,"Failure: non-random eligibility",1797,1,1,43.9005748719638
1161,14,0.924192993522704,-1.30909942537155,"Never-taker",-3.5,48.9495780032723,45.4495780032723,"Failure: non-random eligibility",4285,0,0,48.9495780032723
1162,12,-1.17106165841313,0.827118067039582,"Complier",-5,40.6312413261448,35.6312413261448,"Failure: non-random eligibility",2005,1,1,35.6312413261448
1163,14,-0.6945074966352,-1.4426635453126,"Never-taker",-3.5,39.9797110479203,36.4797110479203,"Failure: non-random eligibility",1346,1,0,39.9797110479203
1164,13,-0.0197970260809065,0.404211420032619,"Complier",-5,46.3372851841613,41.3372851841613,"Failure: non-random eligibility",254,1,1,41.3372851841613
1165,14,-0.274524271111326,-0.179161977109451,"Never-taker",-3.5,42.4403239433881,38.9403239433881,"Failure: non-random eligibility",2393,1,0,42.4403239433881
1166,16,1.52986298723919,1.17848442137834,"Complier",-5,51.5856649269483,46.5856649269483,"Failure: non-random eligibility",3696,0,0,51.5856649269483
1167,15,1.02661912504342,-0.434166947322283,"Never-taker",-3.5,53.3092456242006,49.8092456242006,"Failure: non-random eligibility",2953,0,0,53.3092456242006
1168,14,1.33540602996123,-0.20539442553722,"Never-taker",-3.5,46.9720498401056,43.4720498401056,"Failure: non-random eligibility",3062,0,0,46.9720498401056
1169,13,0.351654007586058,0.380318365947959,"Complier",-5,52.3487446349036,47.3487446349036,"Failure: non-random eligibility",2181,1,1,47.3487446349036
1170,13,0.752444374963791,-1.20947086880769,"Never-taker",-3.5,55.5040893127636,52.0040893127636,"Failure: non-random eligibility",4742,0,0,55.5040893127636
1171,14,1.3518049823354,-2.42173240117594,"Never-taker",-3.5,47.2106942389914,43.7106942389914,"Failure: non-random eligibility",1790,1,0,47.2106942389914
1172,12,-0.57804741993826,-0.763180095816355,"Never-taker",-3.5,45.2773627310896,41.7773627310896,"Failure: non-random eligibility",407,1,0,45.2773627310896
1173,13,-0.233107260491177,0.922048867804352,"Complier",-5,50.2865065687149,45.2865065687149,"Failure: non-random eligibility",1873,1,1,45.2865065687149
1174,11,-0.0616873200574467,0.097301704335215,"Never-taker",-3.5,43.1163391969329,39.6163391969329,"Failure: non-random eligibility",4136,0,0,43.1163391969329
1175,14,1.67266258185209,-1.69402801062251,"Never-taker",-3.5,45.8054932004005,42.3054932004005,"Failure: non-random eligibility",2572,0,0,45.8054932004005
1176,13,-0.584149981298603,-0.0764618519115527,"Never-taker",-3.5,41.4197830458307,37.9197830458307,"Failure: non-random eligibility",4094,0,0,41.4197830458307
1177,13,0.125432228620306,0.261678902682252,"Complier",-5,39.4426849652282,34.4426849652282,"Failure: non-random eligibility",1972,1,1,34.4426849652282
1178,9,-1.29014740461311,-0.596755967405624,"Never-taker",-3.5,36.6276133444179,33.1276133444179,"Failure: non-random eligibility",746,1,0,36.6276133444179
1179,11,-1.02201520496854,-0.334982176565731,"Never-taker",-3.5,45.392660290048,41.892660290048,"Failure: non-random eligibility",1956,1,0,45.392660290048
1180,13,-0.215841705554404,-0.972974899905642,"Never-taker",-3.5,43.4861309915377,39.9861309915377,"Failure: non-random eligibility",3341,0,0,43.4861309915377
1181,13,-0.0912865088162813,-0.00912875820075012,"Never-taker",-3.5,59.1888139202494,55.6888139202494,"Failure: non-random eligibility",4393,0,0,59.1888139202494
1182,13,0.555334096665275,-0.405739075628811,"Never-taker",-3.5,51.339800007553,47.839800007553,"Failure: non-random eligibility",3886,0,0,51.339800007553
1183,11,-1.47417799822531,0.0469129077596183,"Never-taker",-3.5,37.1730519147674,33.6730519147674,"Failure: non-random eligibility",571,1,0,37.1730519147674
1184,12,0.0332867319129505,-0.640655559049242,"Never-taker",-3.5,42.72537717545,39.22537717545,"Failure: non-random eligibility",3263,0,0,42.72537717545
1185,12,-1.23035210769002,0.952836391423495,"Complier",-5,42.1713223038793,37.1713223038793,"Failure: non-random eligibility",610,1,1,37.1713223038793
1186,13,0.874311129111444,-1.61963309537717,"Never-taker",-3.5,45.8071978250856,42.3071978250856,"Failure: non-random eligibility",781,1,0,45.8071978250856
1187,14,1.00434461434229,0.776488172215724,"Complier",-5,53.0301308226486,48.0301308226486,"Failure: non-random eligibility",4845,0,0,53.0301308226486
1188,15,1.63851574119164,0.818485492972967,"Complier",-5,43.5546293986811,38.5546293986811,"Failure: non-random eligibility",4150,0,0,43.5546293986811
1189,13,0.900931012345665,1.30444811948059,"Complier",-5,48.4747141364072,43.4747141364072,"Failure: non-random eligibility",2755,0,0,48.4747141364072
1190,9,-1.67229896450398,1.16093362511402,"Complier",-5,36.3897651542411,31.3897651542411,"Failure: non-random eligibility",16,1,1,31.3897651542411
1191,14,0.142149994104056,0.605502431313294,"Complier",-5,45.1696554297097,40.1696554297097,"Failure: non-random eligibility",3462,0,0,45.1696554297097
1192,10,-1.59727754407856,-0.199850952314813,"Never-taker",-3.5,40.2222267834406,36.7222267834406,"Failure: non-random eligibility",618,1,0,40.2222267834406
1193,12,-0.474537264874343,-0.93143640438006,"Never-taker",-3.5,36.5913598140317,33.0913598140317,"Failure: non-random eligibility",2633,0,0,36.5913598140317
1194,14,0.112898984623334,-0.789120949334416,"Never-taker",-3.5,44.286406649423,40.786406649423,"Failure: non-random eligibility",2710,0,0,44.286406649423
1195,16,1.49364313395028,-1.02237417034922,"Never-taker",-3.5,52.8810450601968,49.3810450601968,"Failure: non-random eligibility",4939,0,0,52.8810450601968
1196,16,2.56487506422472,-1.13792125150719,"Never-taker",-3.5,50.2964466337247,46.7964466337247,"Failure: non-random eligibility",2102,1,0,50.2964466337247
1197,13,0.798835157074839,-0.380403295712419,"Never-taker",-3.5,47.0008470704312,43.5008470704312,"Failure: non-random eligibility",3833,0,0,47.0008470704312
1198,12,1.13259082621308,-0.943522285117991,"Never-taker",-3.5,50.5781103266578,47.0781103266578,"Failure: non-random eligibility",3941,0,0,50.5781103266578
1199,14,1.12996900378538,-0.0600554324279698,"Never-taker",-3.5,51.4995237720334,47.9995237720334,"Failure: non-random eligibility",2163,1,0,51.4995237720334
1200,13,0.490329413409512,0.493139657137966,"Complier",-5,53.0411591959797,48.0411591959797,"Failure: non-random eligibility",1583,1,1,48.0411591959797
1201,12,0.169592396834127,1.41330214198628,"Always-taker",-2,44.8417191543847,42.8417191543847,"Failure: non-random eligibility",4088,0,1,42.8417191543847
1202,14,1.40430292806339,0.15848348161735,"Complier",-5,47.6747106471581,42.6747106471581,"Failure: non-random eligibility",3883,0,0,47.6747106471581
1203,12,0.373129574082084,-0.162537577853128,"Never-taker",-3.5,44.3377546858987,40.8377546858987,"Failure: non-random eligibility",4295,0,0,44.3377546858987
1204,13,0.300426591503646,0.0899607713609759,"Never-taker",-3.5,43.6931660541479,40.1931660541479,"Failure: non-random eligibility",3144,0,0,43.6931660541479
1205,13,-0.211146124236673,-0.547503856246043,"Never-taker",-3.5,43.6739401939357,40.1739401939357,"Failure: non-random eligibility",3385,0,0,43.6739401939357
1206,10,-1.31423827636739,-1.11790378072492,"Never-taker",-3.5,42.0579074041547,38.5579074041547,"Failure: non-random eligibility",2981,0,0,42.0579074041547
1207,13,0.000384649724233149,0.152233575922451,"Complier",-5,43.7460249418888,38.7460249418888,"Failure: non-random eligibility",2537,0,0,43.7460249418888
1208,14,1.3707705443967,-0.0779125713790983,"Never-taker",-3.5,45.9332722520869,42.4332722520869,"Failure: non-random eligibility",1936,1,0,45.9332722520869
1209,15,1.33425644113115,-2.57193248079948,"Never-taker",-3.5,51.7372793482463,48.2372793482463,"Failure: non-random eligibility",2686,0,0,51.7372793482463
1210,11,-0.667949156199321,-0.567026832301124,"Never-taker",-3.5,46.0451162778285,42.5451162778285,"Failure: non-random eligibility",4531,0,0,46.0451162778285
1211,11,-0.66421566310312,-1.01075298107234,"Never-taker",-3.5,37.1117927563705,33.6117927563705,"Failure: non-random eligibility",986,1,0,37.1117927563705
1212,14,-0.123638640693433,-1.50422436935479,"Never-taker",-3.5,48.1404761419729,44.6404761419729,"Failure: non-random eligibility",383,1,0,48.1404761419729
1213,11,0.385566272962026,0.127498692204558,"Never-taker",-3.5,36.5261788427892,33.0261788427892,"Failure: non-random eligibility",4344,0,0,36.5261788427892
1214,13,-1.31859523010729,0.140678069853097,"Complier",-5,46.3785472387342,41.3785472387342,"Failure: non-random eligibility",596,1,1,41.3785472387342
1215,11,-0.335629875247954,-0.00263830548595253,"Never-taker",-3.5,41.5203037907585,38.0203037907585,"Failure: non-random eligibility",2010,1,0,41.5203037907585
1216,12,-0.771108041454585,-0.646219149058995,"Never-taker",-3.5,36.0140502879214,32.5140502879214,"Failure: non-random eligibility",412,1,0,36.0140502879214
1217,15,0.824120681911649,0.639531709763755,"Complier",-5,58.9857966669191,53.9857966669191,"Failure: non-random eligibility",4588,0,0,58.9857966669191
1218,14,0.583960095624287,-0.857384459219548,"Never-taker",-3.5,43.8771840460167,40.3771840460167,"Failure: non-random eligibility",2358,1,0,43.8771840460167
1219,12,-0.905550522260048,-0.200978750122791,"Never-taker",-3.5,42.3999067752166,38.8999067752166,"Failure: non-random eligibility",1659,1,0,42.3999067752166
1220,13,1.2323207878636,1.505994119061,"Always-taker",-2,60.8314870187105,58.8314870187105,"Failure: non-random eligibility",1354,1,1,58.8314870187105
1221,13,-0.479811654843893,-0.69808405988562,"Never-taker",-3.5,48.5316350643465,45.0316350643465,"Failure: non-random eligibility",136,1,0,48.5316350643465
1222,12,-0.865941185002002,-0.643836796205489,"Never-taker",-3.5,41.7686187301254,38.2686187301254,"Failure: non-random eligibility",2324,1,0,41.7686187301254
1223,13,1.28987274899026,0.431319197189683,"Complier",-5,45.7238947280111,40.7238947280111,"Failure: non-random eligibility",4421,0,0,45.7238947280111
1224,8,-2.31699081664535,0.0123291810339227,"Never-taker",-3.5,35.286129923562,31.786129923562,"Failure: non-random eligibility",352,1,0,35.286129923562
1225,12,-1.44572157397602,1.23406526742677,"Complier",-5,43.2591697820777,38.2591697820777,"Failure: non-random eligibility",477,1,1,38.2591697820777
1226,11,0.0764996173199074,-0.949012598474476,"Never-taker",-3.5,42.2827886636831,38.7827886636831,"Failure: non-random eligibility",3721,0,0,42.2827886636831
1227,11,-1.91169848309307,0.341387713357094,"Complier",-5,47.3954222454368,42.3954222454368,"Failure: non-random eligibility",666,1,1,42.3954222454368
1228,13,0.776549999345566,0.35991464876651,"Complier",-5,43.9013430142042,38.9013430142042,"Failure: non-random eligibility",2131,1,1,38.9013430142042
1229,12,0.184562475219074,0.353896511450995,"Complier",-5,47.2865355298836,42.2865355298836,"Failure: non-random eligibility",279,1,1,42.2865355298836
1230,10,-1.09926495707609,-1.0077955475155,"Never-taker",-3.5,40.9769556838281,37.4769556838281,"Failure: non-random eligibility",3018,0,0,40.9769556838281
1231,15,2.39401781932587,-0.160079843454203,"Never-taker",-3.5,52.1481065945745,48.6481065945745,"Failure: non-random eligibility",4496,0,0,52.1481065945745
1232,11,-0.165432961595459,-1.00141608118394,"Never-taker",-3.5,46.4851971804041,42.9851971804041,"Failure: non-random eligibility",2320,1,0,46.4851971804041
1233,13,-0.719996998806298,0.693915011001285,"Complier",-5,43.4198920116076,38.4198920116076,"Failure: non-random eligibility",4824,0,0,43.4198920116076
1234,12,-0.781436927200631,-0.943185222980831,"Never-taker",-3.5,40.653337972617,37.153337972617,"Failure: non-random eligibility",2133,1,0,40.653337972617
1235,13,0.862462826982386,0.943471619189829,"Complier",-5,51.5722797698712,46.5722797698712,"Failure: non-random eligibility",4842,0,0,51.5722797698712
1236,11,-2.24528059936923,-1.59551350774052,"Never-taker",-3.5,34.8161964768761,31.3161964768761,"Failure: non-random eligibility",406,1,0,34.8161964768761
1237,12,0.100060360483701,-0.001592430904751,"Never-taker",-3.5,42.3933335534556,38.8933335534556,"Failure: non-random eligibility",561,1,0,42.3933335534556
1238,13,-0.390424342057587,1.22828125659072,"Complier",-5,54.8399439344333,49.8399439344333,"Failure: non-random eligibility",4308,0,0,54.8399439344333
1239,13,0.651723967360579,0.350457355664097,"Complier",-5,40.9418839173008,35.9418839173008,"Failure: non-random eligibility",3151,0,0,40.9418839173008
1240,12,-1.19195134290744,-1.47732484751582,"Never-taker",-3.5,41.6509235466996,38.1509235466996,"Failure: non-random eligibility",2528,0,0,41.6509235466996
1241,11,0.157454113845141,0.0894433272450236,"Never-taker",-3.5,46.91895401949,43.41895401949,"Failure: non-random eligibility",728,1,0,46.91895401949
1242,10,-1.63499427273387,-0.109131240596608,"Never-taker",-3.5,34.858369837339,31.358369837339,"Failure: non-random eligibility",2453,1,0,34.858369837339
1243,12,0.922066893377658,-0.395481132875043,"Never-taker",-3.5,50.2305958192303,46.7305958192303,"Failure: non-random eligibility",2256,1,0,50.2305958192303
1244,13,-0.0401479333387035,0.575788714979831,"Complier",-5,49.0282051651849,44.0282051651849,"Failure: non-random eligibility",4060,0,0,49.0282051651849
1245,13,0.879098202713832,-0.0753583663302148,"Never-taker",-3.5,45.4453787537523,41.9453787537523,"Failure: non-random eligibility",3806,0,0,45.4453787537523
1246,14,0.818741534359089,0.620576177893491,"Complier",-5,52.3400122933431,47.3400122933431,"Failure: non-random eligibility",1535,1,1,47.3400122933431
1247,12,-0.259988311785427,1.23166989391714,"Complier",-5,40.5332578192039,35.5332578192039,"Failure: non-random eligibility",342,1,1,35.5332578192039
1248,15,1.43466427569755,1.24985410187196,"Complier",-5,49.6055806128229,44.6055806128229,"Failure: non-random eligibility",3762,0,0,49.6055806128229
1249,13,-0.269467736514499,-0.636697765002546,"Never-taker",-3.5,38.3218750291464,34.8218750291464,"Failure: non-random eligibility",2227,1,0,38.3218750291464
1250,12,-1.34847918301075,-0.315741343993911,"Never-taker",-3.5,42.3236646578986,38.8236646578986,"Failure: non-random eligibility",713,1,0,42.3236646578986
1251,13,-0.340471384248245,0.588253977168525,"Complier",-5,39.655869891236,34.655869891236,"Failure: non-random eligibility",3832,0,0,39.655869891236
1252,14,0.0559116639376725,-0.828514407799495,"Never-taker",-3.5,47.4865466889512,43.9865466889512,"Failure: non-random eligibility",577,1,0,47.4865466889512
1253,12,0.455246965448886,-1.42456857262801,"Never-taker",-3.5,48.3239028614583,44.8239028614583,"Failure: non-random eligibility",3870,0,0,48.3239028614583
1254,14,-0.621169794435221,0.393255051764709,"Complier",-5,44.7490023071887,39.7490023071887,"Failure: non-random eligibility",3058,0,0,44.7490023071887
1255,13,-0.805595388400177,-0.535146247873519,"Never-taker",-3.5,30.1045691472225,26.6045691472225,"Failure: non-random eligibility",1909,1,0,30.1045691472225
1256,13,0.775771860692162,-0.554766392633799,"Never-taker",-3.5,44.3381776521331,40.8381776521331,"Failure: non-random eligibility",2645,0,0,44.3381776521331
1257,11,0.518776812744148,0.0288600849058364,"Never-taker",-3.5,45.7196467283855,42.2196467283855,"Failure: non-random eligibility",4357,0,0,45.7196467283855
1258,10,-1.24023371140903,-1.06305472807468,"Never-taker",-3.5,36.890654362569,33.390654362569,"Failure: non-random eligibility",775,1,0,36.890654362569
1259,9,-1.79130817118506,-0.886045881317795,"Never-taker",-3.5,40.6197525784073,37.1197525784073,"Failure: non-random eligibility",3718,0,0,40.6197525784073
1260,13,1.15556935569967,-1.19170628578078,"Never-taker",-3.5,42.3489212226792,38.8489212226792,"Failure: non-random eligibility",3809,0,0,42.3489212226792
1261,14,0.331572281960659,1.50528453760484,"Always-taker",-2,49.0539104753737,47.0539104753737,"Failure: non-random eligibility",991,1,1,47.0539104753737
1262,13,0.760841050881601,1.76512807877559,"Always-taker",-2,49.019859517567,47.019859517567,"Failure: non-random eligibility",2045,1,1,47.019859517567
