"municipality_id","year","area","population","population_log","population_log_squared","elderly_share","population_density","log_population_density","pm10","elderly_pm10","hospital","unobserved_risk","year_centered","ordinary_mortality","previous_year_mortality","true_pandemic_effect","reporting_shock","observed_mortality_ideal","observed_mortality_failure","historical_average_prediction","scenario","observed_mortality","selected_ml_method","mlcm_prediction","intuitive_excess","mlcm_excess","true_excess","non_pandemic_shock","intuitive_error","mlcm_error","true_no_pandemic_mortality"
286,2020,"North East",3368,8.12212086148731,65.9688472886074,22.7508841110908,37.3246476432334,3.61965390314582,21.2712320770327,483.939335884688,0,-0.713853825797606,5,24.5465561471372,24.7305594286352,9.72423179734781,0,34.270787944485,34.270787944485,24.2170212268417,"Ideal: pandemic shock only",34.270787944485,"Random forest",24.8868836208534,10.0537667176433,9.38390432363158,9.72423179734781,0,0.329534920295528,-0.340327473716231,24.5465561471372
287,2020,"North West",1595,7.37483174797819,54.388143310987,20.9054130666362,1254.88632533409,7.13480027004046,32.1010153513713,671.084985778845,0,0.550249240175623,5,30.0843587923007,29.1432620809761,16.2793148116615,0,46.3636736039622,46.3636736039622,28.3756220525558,"Ideal: pandemic shock only",46.3636736039622,"Random forest",28.6179554509138,17.9880515514064,17.7457181530483,16.2793148116615,0,1.70873673974489,1.46640334138684,30.0843587923007
288,2020,"South and Islands",5491,8.61090979026595,74.147767416098,22.1945699900907,287.150245185476,5.66000558116847,26.9728983559923,598.651880397673,0,-0.208572626947741,5,25.6729961273801,25.265803289433,2.06215388356497,3,27.7351500109451,30.7351500109451,24.399549095811,"Ideal: pandemic shock only",27.7351500109451,"Random forest",25.5328999883335,3.3356009151341,2.20225002261161,2.06215388356497,0,1.27344703156913,0.140096139046639,25.6729961273801
289,2020,"North West",2475,7.81417395724872,61.0613146341441,23.6026370618744,183.19749323911,5.21056476895379,30.5236455146945,720.438526888644,0,0.110416560878401,5,28.9325164348366,28.590620563974,16.4655935625703,0,45.3981099974069,45.3981099974069,27.9514071864765,"Ideal: pandemic shock only",45.3981099974069,"Random forest",28.191112239969,17.4467028109304,17.2069977574379,16.4655935625703,0,0.981109248360099,0.741404194867584,28.9325164348366
290,2020,"South and Islands",4486,8.40861341237888,70.704779518838,22.4694135753127,64.9097077537779,4.17299719270552,18.8417691512127,423.363503549167,0,0.196678038955492,5,24.9858612731372,24.9964890316923,1.52320763360482,3,26.509068906742,29.509068906742,24.5582728259519,"Ideal: pandemic shock only",26.509068906742,"Random forest",24.838487918062,1.9507960807901,1.67058098867997,1.52320763360482,0,0.427588447185275,0.147373355075152,24.9858612731372
291,2020,"North West",5633,8.6364367554934,74.5880398316373,24.2858031269803,53.5712525793141,3.98101259172356,29.5689616608424,718.105981564447,1,-0.937444784816671,5,29.2664520126454,28.3085135216452,16.4739139599623,0,45.7403659726077,45.7403659726077,27.296083373338,"Ideal: pandemic shock only",45.7403659726077,"Random forest",28.1437575830512,18.4442825992696,17.5966083895565,16.4739139599623,0,1.97036863930731,1.12269442959419,29.2664520126454
292,2020,"Center",3948,8.28097824602704,68.5746007111731,23.8182793191722,121.416216448255,4.79922444835576,26.0200569986175,619.752985493851,0,0.473385698737793,5,27.1117558139929,26.1835070943788,5.17406301474769,1,32.2858188287406,33.2858188287406,27.0587368480386,"Ideal: pandemic shock only",32.2858188287406,"Random forest",27.0520785191184,5.22708198070199,5.23374030962217,5.17406301474769,0,0.0530189659542968,0.0596772948744784,27.1117558139929
293,2020,"South and Islands",844,6.73837987932901,45.405763398146,18.2657186712644,302.694823961232,5.71272511631501,25.8337284677745,471.871616422202,0,-1.79740596057535,5,21.5262037172158,21.3770080198642,1.55023834631882,3,23.0764420635346,26.0764420635346,21.153094730706,"Ideal: pandemic shock only",23.0764420635346,"Random forest",21.5894978440608,1.92334733282862,1.48694421947386,1.55023834631882,0,0.373108986509791,-0.0632941268449623,21.5262037172158
294,2020,"South and Islands",1989,7.59524128944842,57.6876902449421,19.8257090297656,54.5483727360724,3.99908788114802,14.4760668530865,286.998289324727,0,-0.118747856670892,5,23.1154955634475,22.2683288112389,0.926800972725797,3,24.0422965361733,27.0422965361733,22.188202895362,"Ideal: pandemic shock only",24.0422965361733,"Random forest",22.5788136155336,1.85409364081131,1.4634829206397,0.926800972725797,0,0.927292668085513,0.536681947913898,23.1154955634475
295,2020,"South and Islands",752,6.62325268724475,43.8674761590948,22.8483211165893,157.867309669195,5.06175486796684,22.1624083612686,506.373822955249,1,0.386566927462717,5,26.6142485777854,27.5358509653241,1.79733220784916,3,28.4115807856346,31.4115807856346,25.8485044872066,"Ideal: pandemic shock only",28.4115807856346,"Random forest",27.0150810957127,2.56307629842803,1.39649968992186,1.79733220784916,0,0.765744090578877,-0.400832517927299,26.6142485777854
296,2020,"North West",800,6.68440998876631,44.6813368979189,26.4410490774224,222.925456832839,5.40683744128581,30.7075877603629,811.94083502101,0,1.04382384240132,5,30.9754006854647,30.2965087708559,16.7906948414774,0,47.7660955269421,47.7660955269421,30.2727621957377,"Ideal: pandemic shock only",47.7660955269421,"Random forest",30.3626544914507,17.4933333312044,17.4034410354915,16.7906948414774,0,0.702638489726997,0.612746194014075,30.9754006854647
297,2020,"South and Islands",3520,8.16622369662251,66.687209463279,23.0872314417866,185.094155938946,5.22086464662801,17.5208691116818,404.508360242649,1,-1.02772277705923,5,26.4603458097523,26.0253506630531,1.49870459614979,3,27.9590504059021,30.9590504059021,24.6042858156036,"Ideal: pandemic shock only",27.9590504059021,"Random forest",25.9743487408928,3.35476459029849,1.98470166500934,1.49870459614979,0,1.8560599941487,0.485997068859556,26.4603458097523
298,2020,"North East",600,6.18914207395574,38.3054796116092,15.7598627522302,534.04488633693,6.28047989223835,29.3976893888937,463.303550001658,0,0.106290437135441,5,25.5796181757459,25.3619333506792,9.52407145970341,0,35.1036896354493,35.1036896354493,24.6245539027347,"Ideal: pandemic shock only",35.1036896354493,"Random forest",24.9901747748565,10.4791357327147,10.1135148605928,9.52407145970341,0,0.955064273011283,0.58944340088942,25.5796181757459
299,2020,"South and Islands",854,6.75045884018,45.5686945529643,26.5210397644773,282.870875354424,5.6449905226876,19.8734186721608,527.063726860483,1,-0.635178405591151,5,26.7559679855728,26.4507278737219,2.04110198087929,3,28.7970699664521,31.7970699664521,26.1867993575218,"Ideal: pandemic shock only",28.7970699664521,"Random forest",27.1380800707763,2.61027060893031,1.6589898956758,2.04110198087929,0,0.569168628051021,-0.382112085203495,26.7559679855728
300,2020,"Center",2787,7.93270039400651,62.927735541071,19.1140602033695,146.113058304887,4.98438069398835,16.8089223042962,321.286752878079,1,1.25529497074727,5,25.0659412148348,26.8703865639391,4.01181948340691,1,29.0777606982417,30.0777606982417,25.8641316640187,"Ideal: pandemic shock only",29.0777606982417,"Random forest",25.9880631686214,3.21362903422303,3.08969752962033,4.01181948340691,0,-0.798190449183889,-0.92212195378658,25.0659412148348
301,2020,"Center",12959,9.46955919182975,89.6725512875673,23.6480653862791,85.0308287181654,4.44301388153585,19.0430871115609,450.332169170802,1,-2.21431321269366,5,23.7419610503104,23.9967988338641,4.6669515900355,1,28.4089126403459,29.4089126403459,23.6231987422289,"Ideal: pandemic shock only",28.4089126403459,"Random forest",24.1177764444869,4.78571389811701,4.29113619585903,4.6669515900355,0,0.118762308081512,-0.375815394176469,23.7419610503104
302,2020,"Center",1690,7.43268343126064,55.2447829893364,23.2861287099746,195.203549701973,5.27404285876228,19.6763122680533,458.185140011543,0,1.12468393039629,5,27.8589841817994,26.5152350850076,4.67146431659648,1,32.5304484983959,33.5304484983959,26.45508247201,"Ideal: pandemic shock only",32.5304484983959,"Random forest",26.6310743446934,6.0753660263859,5.89937415370246,4.67146431659648,0,1.40390170978942,1.22790983710598,27.8589841817994
303,2020,"South and Islands",7072,8.86394846538389,78.5695823969814,22.1827894035084,113.732947261353,4.7338531324069,20.2404097588874,448.988747122116,0,0.16641870104709,5,26.4099403535211,23.8809101179183,1.58958381724357,3,27.9995241707646,30.9995241707646,24.1139706625816,"Ideal: pandemic shock only",27.9995241707646,"Random forest",24.3586038553974,3.88555350818305,3.64092031536727,1.58958381724357,0,2.29596969093948,2.0513364981237,26.4099403535211
304,2020,"South and Islands",5242,8.5645204442674,73.3510104402742,27.7333394526529,54.1779160327033,3.9922733721428,21.4042350679396,593.610916863546,1,0.0344922354006611,5,28.040631406826,26.6826984997545,2.28161209428312,3,30.3222435011091,33.3222435011091,27.2874770485885,"Ideal: pandemic shock only",30.3222435011091,"Random forest",27.6020422422886,3.0347664525206,2.7202012588205,2.28161209428312,0,0.753154358237479,0.438589164537378,28.040631406826
305,2020,"North East",10726,9.2804348441601,86.1264708967008,20.1827745359869,193.833941736,5.26700182207846,22.7634766806887,459.430117501535,1,0.0557382778010369,5,26.2735676676131,25.9556708551143,9.5461968663423,0,35.8197645339554,35.8197645339554,26.1786631332436,"Ideal: pandemic shock only",35.8197645339554,"Random forest",26.3438464242366,9.64110140071173,9.47591810971874,9.5461968663423,0,0.0949045343694337,-0.0702787566235621,26.2735676676131
306,2020,"North East",600,6.37441032192416,40.6331069522533,25.4484992789207,486.939456076195,6.18813979518211,28.9224397382402,736.032686823233,0,-2.23347022452157,5,27.4126764569707,26.3881614136388,10.5565540020936,0,37.9692304590643,37.9692304590643,26.3016847294834,"Ideal: pandemic shock only",37.9692304590643,"Random forest",26.5209324846639,11.6675457295809,11.4482979744004,10.5565540020936,0,1.11099172748731,0.891743972306793,27.4126764569707
307,2020,"South and Islands",5512,8.6146351245289,74.211938328767,21.1691766605758,87.8331789529851,4.47543932166074,20.0356154906141,424.137483824178,0,1.13373091785263,5,25.0594788541592,25.8534845251484,1.46375081674185,3,26.5232296709011,29.5232296709011,24.8248033856981,"Ideal: pandemic shock only",26.5232296709011,"Random forest",25.5727491710977,1.69842628520301,0.950480499803351,1.46375081674185,0,0.234675468461162,-0.5132703169385,25.0594788541592
308,2020,"South and Islands",2205,7.69858832060587,59.2682621301692,18.6096920231578,380.853145993475,5.94241385723755,31.5913445349226,587.905192392381,0,-0.0102876616358904,5,26.038566875671,25.2213548079293,1.99110853972748,3,28.0296754153985,31.0296754153985,23.4754141705417,"Ideal: pandemic shock only",28.0296754153985,"Random forest",24.8535478868873,4.55426124485677,3.17612752851113,1.99110853972748,0,2.56315270512929,1.18501898878365,26.038566875671
309,2020,"North East",10007,9.21101237670449,84.8427490038033,24.7892331815733,272.184136104866,5.60647880822829,29.9435204864285,742.276911615293,1,0.111188687757507,5,30.6735431903141,28.1133392610634,10.5555103837586,0,41.2290535740727,41.2290535740727,29.0639565034693,"Ideal: pandemic shock only",41.2290535740727,"Random forest",29.0736258689964,12.1650970706033,12.1554277050762,10.5555103837586,0,1.60958668684473,1.59991732131764,30.6735431903141
310,2020,"South and Islands",6738,8.81547735732283,77.7126410374714,21.6221818171351,51.9096441093331,3.94950459389834,13.9322415027119,301.245458891872,0,-0.206285497144039,5,23.7299870763252,23.0780237646196,1.08634520481023,3,24.8163322811354,27.8163322811354,23.2453334291269,"Ideal: pandemic shock only",24.8163322811354,"Random forest",23.2989652969289,1.5709988520085,1.51736698420652,1.08634520481023,0,0.484653647198279,0.431021779396292,23.7299870763252
311,2020,"North East",4446,8.39967415832811,70.554525966085,19.3413084699967,90.5755234363679,4.50618401580245,28.7888119511762,556.813292432428,1,0.824672854147144,5,26.5764454047598,27.8955228108882,9.87540906801751,0,36.4518544727773,36.4518544727773,27.0546000827952,"Ideal: pandemic shock only",36.4518544727773,"Random forest",27.7446668843451,9.39725438998206,8.70718758843221,9.87540906801751,0,-0.478154678035452,-1.16822147958529,26.5764454047598
312,2020,"North East",6169,8.72721367661013,76.1642585572109,22.8940051594709,481.706673213017,6.17733536700299,26.4975195245785,606.634348708881,1,-1.54254638289273,5,27.0646341209234,26.3714740302314,10.1058152339978,0,37.1704493549212,37.1704493549212,26.5503492702851,"Ideal: pandemic shock only",37.1704493549212,"Random forest",26.87558665027,10.6201000846361,10.2948627046512,10.1058152339978,0,0.514284850638308,0.189047470653385,27.0646341209234
313,2020,"North West",3612,8.19201937285433,67.1091814052207,19.8137464043408,829.660192304184,6.72101621009834,29.6458065774682,587.394493478095,1,0.86292561665901,5,30.0113710669225,29.8385024875096,15.9873668646358,0,45.9987379315583,45.9987379315583,28.579615360765,"Ideal: pandemic shock only",45.9987379315583,"Random forest",29.2807793502072,17.4191225707933,16.717958581351,15.9873668646358,0,1.43175570615752,0.730591716715237,30.0113710669225
314,2020,"North East",1555,7.34893704145859,54.0068756393222,24.1447834075972,167.16502398374,5.11898149206789,26.9123990941253,649.79404710647,0,1.60358777505556,5,30.5859629850563,28.5051162008128,10.27244241116,0,40.8584053962163,40.8584053962163,28.8942543894374,"Ideal: pandemic shock only",40.8584053962163,"Random forest",28.5059273263129,11.9641510067789,12.3524780699034,10.27244241116,0,1.69170859561894,2.08003565874337,30.5859629850563
315,2020,"South and Islands",3670,8.20790739624119,67.3697438252708,21.9451848917509,73.7579261598673,4.30078846279921,18.9685340785531,416.267987479324,0,0.485973473731107,5,25.0413000541628,26.2655766023293,1.47441602332684,3,26.5157160774897,29.5157160774897,24.3275195394089,"Ideal: pandemic shock only",26.5157160774897,"Random forest",25.4082756046137,2.18819653808076,1.10744047287598,1.47441602332684,0,0.713780514753922,-0.366975550450866,25.0413000541628
316,2020,"Center",3256,8.0883086040027,65.4207360735841,25.9843153953215,239.995911014281,5.48062188575635,22.3821777748214,581.585566535116,0,-1.0155052463817,5,26.2037734145675,27.131048895345,5.1576754374584,1,31.3614488520259,32.3614488520259,26.7221720933085,"Ideal: pandemic shock only",31.3614488520259,"Random forest",27.295937260013,4.63927675871735,4.06551159201289,5.1576754374584,0,-0.51839867874105,-1.09216384544551,26.2037734145675
317,2020,"North East",3383,8.12642024990576,66.0387060780784,29.8826913541927,142.600836527425,4.96004937421422,23.3935760532075,699.063012868832,0,-1.33923050863797,5,27.3532584358961,27.3651971380593,10.6572946724213,0,38.0105531083173,38.0105531083173,27.6593689789951,"Ideal: pandemic shock only",38.0105531083173,"Random forest",27.9714934973388,10.3511841293222,10.0390596109786,10.6572946724213,0,-0.306110543099052,-0.618235061442679,27.3532584358961
318,2020,"South and Islands",2700,7.90093684277148,62.4248029934638,18.3600551708802,250.721268856432,5.52434183944538,25.1210224540545,461.22335820536,0,0.540479557518327,5,24.9346752720815,24.3227033218562,1.51072594031617,3,26.4454012123977,29.4454012123977,24.3519087920699,"Ideal: pandemic shock only",26.4454012123977,"Random forest",24.2505524285615,2.09349242032775,2.19484878383615,1.51072594031617,0,0.582766480011584,0.684122843519982,24.9346752720815
319,2020,"South and Islands",6986,8.85165652905509,78.3518233083635,21.1823830240492,143.523526417583,4.96649896892266,21.4887919450966,455.183821705139,1,1.16844826005396,5,25.9612297568774,27.9141108958581,1.5669258685377,3,27.5281556254151,30.5281556254151,26.1564879132135,"Ideal: pandemic shock only",27.5281556254151,"Random forest",26.6061886034596,1.37166771220161,0.921967021955556,1.5669258685377,0,-0.195258156336089,-0.644958846582147,25.9612297568774
320,2020,"North West",5639,8.63738987650406,74.6045038787348,22.0737732981458,186.040238662127,5.2259629872089,38.5954404846648,851.94700360057,0,-0.569355165018087,5,29.0717177118997,26.7304432356022,16.8624441964581,0,45.9341619083578,45.9341619083578,26.484040025175,"Ideal: pandemic shock only",45.9341619083578,"Random forest",26.9208894610536,19.4501218831828,19.0132724473043,16.8624441964581,0,2.58767768672468,2.15082825084615,29.0717177118997
